Date,Primary Type,Location Description,Arrest,District,Ward,Updated On
1/16/19 19:45,MOTOR VEHICLE THEFT,GAS STATION,FALSE,6,6,1/23/19 11:26
1/16/19 19:46,OTHER OFFENSE,RESIDENCE,FALSE,5,9,1/23/19 11:26
1/16/19 19:47,NARCOTICS,STREET,TRUE,2,20,1/23/19 11:26
1/16/19 19:50,BATTERY,CTA STATION,FALSE,1,42,1/23/19 11:26
1/16/19 19:50,MOTOR VEHICLE THEFT,STREET,FALSE,14,1,1/23/19 11:26
1/16/19 19:57,WEAPONS VIOLATION,STREET,FALSE,10,22,1/23/19 11:26
1/16/19 20:00,OTHER OFFENSE,STREET,FALSE,3,7,1/23/19 11:26
1/16/19 20:00,DECEPTIVE PRACTICE,SMALL RETAIL STORE,TRUE,17,33,2/20/19 16:21
1/16/19 20:00,ROBBERY,STREET,FALSE,3,7,1/23/19 11:26
1/16/19 20:00,THEFT,RESIDENCE,FALSE,15,29,1/23/19 11:26
1/16/19 20:00,BATTERY,RESTAURANT,FALSE,15,28,1/23/19 11:26
1/16/19 20:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,12,42,1/23/19 11:26
1/16/19 20:00,THEFT,STREET,FALSE,3,6,1/23/19 16:13
1/16/19 20:00,BURGLARY,RESIDENCE-GARAGE,FALSE,19,32,1/23/19 16:13
1/16/19 20:00,THEFT,STREET,FALSE,20,48,1/23/19 16:13
1/16/19 20:00,THEFT,RESTAURANT,FALSE,19,44,2/20/19 16:21
1/16/19 20:00,DECEPTIVE PRACTICE,RESTAURANT,FALSE,19,44,2/20/19 16:21
1/16/19 20:04,NARCOTICS,STREET,TRUE,7,16,1/23/19 11:26
1/16/19 20:05,ASSAULT,RESIDENCE PORCH/HALLWAY,FALSE,22,34,1/23/19 11:26
1/16/19 20:13,NARCOTICS,STREET,TRUE,11,27,1/23/19 11:26
1/16/19 20:18,NARCOTICS,SIDEWALK,TRUE,10,24,1/23/19 11:26
1/16/19 20:20,WEAPONS VIOLATION,STREET,TRUE,11,27,1/25/19 16:05
1/16/19 20:28,NARCOTICS,STREET,TRUE,12,27,1/23/19 11:26
1/16/19 20:31,CRIM SEXUAL ASSAULT,CAR WASH,FALSE,8,16,1/23/19 11:26
1/16/19 20:32,BATTERY,RESIDENCE PORCH/HALLWAY,TRUE,15,37,1/23/19 11:26
1/16/19 20:42,ARSON,VEHICLE NON-COMMERCIAL,FALSE,12,27,1/23/19 11:26
1/16/19 20:42,THEFT,DEPARTMENT STORE,FALSE,17,33,1/27/19 16:03
1/16/19 20:42,THEFT,DEPARTMENT STORE,FALSE,17,33,2/27/19 16:12
1/16/19 20:45,DECEPTIVE PRACTICE,SIDEWALK,FALSE,2,20,1/23/19 11:26
1/16/19 20:45,CRIMINAL DAMAGE,STREET,FALSE,7,17,1/23/19 11:26
1/16/19 20:50,ASSAULT,RESIDENCE,TRUE,5,34,1/23/19 11:26
1/16/19 20:50,BATTERY,APARTMENT,FALSE,2,4,1/23/19 11:26
1/16/19 20:50,THEFT,STREET,FALSE,12,27,1/23/19 11:26
1/16/19 20:50,ASSAULT,SIDEWALK,FALSE,15,28,1/23/19 11:26
1/16/19 20:52,THEFT,TAVERN/LIQUOR STORE,FALSE,8,14,1/23/19 11:26
1/16/19 20:59,THEFT,GAS STATION,FALSE,3,5,1/23/19 11:26
1/16/19 21:00,OTHER OFFENSE,RESIDENCE,FALSE,11,24,1/23/19 11:26
1/16/19 21:00,THEFT,STREET,FALSE,6,17,1/23/19 11:26
1/16/19 21:00,ASSAULT,APARTMENT,FALSE,3,6,1/23/19 11:26
1/16/19 21:00,CRIMINAL DAMAGE,DEPARTMENT STORE,FALSE,7,17,1/23/19 11:26
1/16/19 21:00,ROBBERY,STREET,FALSE,19,47,1/23/19 11:26
1/16/19 21:00,THEFT,DRUG STORE,FALSE,9,11,1/23/19 11:26
1/16/19 21:00,CRIMINAL DAMAGE,STREET,FALSE,20,40,1/23/19 11:26
1/16/19 21:00,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),FALSE,10,22,1/23/19 11:26
1/16/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,11,24,1/23/19 16:13
1/16/19 21:00,BATTERY,APARTMENT,FALSE,14,1,1/23/19 16:13
1/16/19 21:00,THEFT,APARTMENT,FALSE,17,35,1/23/19 16:13
1/16/19 21:00,DECEPTIVE PRACTICE,STREET,FALSE,8,14,1/23/19 16:13
1/16/19 21:00,MOTOR VEHICLE THEFT,STREET,FALSE,11,24,1/25/19 16:05
1/16/19 21:05,THEFT,RESTAURANT,FALSE,18,42,1/23/19 16:13
1/16/19 21:20,CRIMINAL DAMAGE,POLICE FACILITY/VEH PARKING LOT,TRUE,5,9,2/10/19 15:56
1/16/19 21:20,ASSAULT,RESIDENCE,TRUE,5,34,1/23/19 11:26
1/16/19 21:22,ASSAULT,STREET,FALSE,6,17,1/23/19 11:26
1/16/19 21:27,BURGLARY,APARTMENT,FALSE,24,49,1/23/19 11:26
1/16/19 21:29,NARCOTICS,SIDEWALK,TRUE,10,24,1/23/19 11:26
1/16/19 21:30,BATTERY,APARTMENT,FALSE,6,21,1/23/19 11:26
1/16/19 21:36,ASSAULT,ALLEY,FALSE,25,26,1/23/19 11:26
1/16/19 21:38,BATTERY,APARTMENT,FALSE,5,9,1/23/19 11:26
1/16/19 21:40,ROBBERY,STREET,FALSE,14,32,1/23/19 11:26
1/16/19 21:42,NARCOTICS,STREET,TRUE,6,17,1/23/19 11:26
1/16/19 21:42,THEFT,SMALL RETAIL STORE,FALSE,19,43,1/23/19 11:26
1/16/19 21:43,OTHER OFFENSE,APARTMENT,FALSE,11,28,1/23/19 11:26
1/16/19 21:50,ASSAULT,SIDEWALK,FALSE,1,42,1/23/19 11:26
1/16/19 21:50,OTHER OFFENSE,APARTMENT,FALSE,25,36,1/23/19 11:26
1/16/19 21:56,OTHER OFFENSE,STREET,TRUE,3,7,1/23/19 11:26
1/16/19 21:57,NARCOTICS,STREET,TRUE,2,3,1/23/19 11:26
1/16/19 22:00,CRIMINAL SEXUAL ASSAULT,NURSING / RETIREMENT HOME,FALSE,20,48,3/31/20 15:47
1/16/19 22:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,16,45,1/23/19 11:26
1/16/19 22:00,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),TRUE,12,1,1/23/19 11:26
1/16/19 22:00,MOTOR VEHICLE THEFT,STREET,FALSE,11,27,1/23/19 11:26
1/16/19 22:00,BATTERY,RESIDENCE,FALSE,18,42,1/23/19 11:26
1/16/19 22:00,THEFT,VEHICLE NON-COMMERCIAL,FALSE,6,8,1/23/19 11:26
1/16/19 22:00,OTHER OFFENSE,HOTEL/MOTEL,FALSE,1,42,1/23/19 11:26
1/16/19 22:00,OTHER OFFENSE,RESIDENCE,FALSE,18,42,5/27/19 16:02
1/16/19 22:00,ROBBERY,STREET,FALSE,3,5,1/31/19 16:05
1/16/19 22:03,CRIMINAL TRESPASS,RESIDENTIAL YARD (FRONT/BACK),FALSE,6,21,1/23/19 11:26
1/16/19 22:05,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),TRUE,5,34,1/23/19 11:26
1/16/19 22:05,CRIMINAL DAMAGE,RESTAURANT,FALSE,3,20,1/23/19 11:26
1/16/19 22:05,NARCOTICS,OTHER COMMERCIAL TRANSPORTATION,TRUE,1,42,1/23/19 11:26
1/16/19 22:07,ROBBERY,SIDEWALK,FALSE,10,24,1/23/19 11:26
1/16/19 22:07,BURGLARY,RESIDENCE,FALSE,22,21,1/23/19 11:26
1/16/19 22:08,THEFT,GROCERY FOOD STORE,TRUE,12,27,1/23/19 11:26
1/16/19 22:12,THEFT,CTA BUS,FALSE,6,17,1/23/19 11:26
1/16/19 22:15,NARCOTICS,VEHICLE NON-COMMERCIAL,TRUE,6,17,1/23/19 11:26
1/16/19 22:17,BATTERY,RESIDENCE,FALSE,2,3,1/23/19 11:26
1/16/19 22:24,OTHER OFFENSE,STREET,TRUE,6,21,1/23/19 11:26
1/16/19 22:30,OTHER OFFENSE,VEHICLE NON-COMMERCIAL,FALSE,22,21,1/23/19 11:26
1/16/19 22:30,BATTERY,STREET,FALSE,6,6,1/23/19 11:26
1/16/19 22:30,THEFT,STREET,FALSE,16,41,1/23/19 11:26
1/16/19 22:30,CRIMINAL DAMAGE,STREET,FALSE,12,25,1/23/19 11:26
1/16/19 22:33,NARCOTICS,STREET,TRUE,4,8,1/23/19 11:26
1/16/19 22:40,BATTERY,CTA TRAIN,FALSE,11,24,1/23/19 11:26
1/16/19 22:40,THEFT,CTA TRAIN,FALSE,1,42,1/23/19 11:26
1/16/19 22:40,THEFT,ATHLETIC CLUB,FALSE,14,32,1/23/19 11:26
1/16/19 22:43,CRIMINAL DAMAGE,APARTMENT,FALSE,7,6,1/23/19 11:26
1/16/19 22:45,NARCOTICS,AIRPORT EXTERIOR - NON-SECURE AREA,TRUE,8,23,1/23/19 11:26
1/16/19 22:45,ROBBERY,GAS STATION,FALSE,17,45,1/23/19 11:26
1/16/19 22:47,CRIMINAL DAMAGE,STREET,FALSE,25,26,1/23/19 11:26
1/16/19 22:51,INTERFERENCE WITH PUBLIC OFFICER,STREET,TRUE,10,12,1/23/19 11:26
1/16/19 22:54,NARCOTICS,STREET,TRUE,10,24,1/23/19 11:26
1/16/19 22:54,BATTERY,RESIDENCE,FALSE,17,35,1/23/19 11:26
1/16/19 23:00,CRIMINAL DAMAGE,STREET,FALSE,15,37,1/23/19 11:26
1/16/19 23:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,4,7,1/23/19 16:13
1/16/19 23:00,THEFT,ALLEY,FALSE,6,21,3/24/19 15:59
1/16/19 23:08,BATTERY,SMALL RETAIL STORE,TRUE,19,46,1/23/19 11:26
1/16/19 23:16,BURGLARY,APARTMENT,FALSE,4,7,1/23/19 11:26
1/16/19 23:25,BATTERY,STREET,FALSE,22,34,1/23/19 11:26
1/16/19 23:30,BATTERY,STREET,FALSE,4,8,1/23/19 11:26
1/16/19 23:30,THEFT,RESTAURANT,FALSE,1,3,1/23/19 11:26
1/16/19 23:33,ROBBERY,STREET,FALSE,10,24,1/23/19 11:26
1/16/19 23:33,WEAPONS VIOLATION,STREET,TRUE,25,30,1/23/19 11:26
1/16/19 23:45,THEFT,DRUG STORE,FALSE,9,14,1/23/19 11:26
1/16/19 23:45,ASSAULT,RESIDENCE,FALSE,22,21,1/23/19 11:26
1/16/19 23:45,BURGLARY,APARTMENT,FALSE,2,3,1/23/19 11:26
1/16/19 23:50,BATTERY,APARTMENT,FALSE,5,9,1/23/19 11:26
1/16/19 23:57,OTHER OFFENSE,RESIDENCE,FALSE,12,27,1/23/19 11:26
1/16/19 23:57,BURGLARY,SMALL RETAIL STORE,FALSE,7,17,1/23/19 11:26
1/17/19 0:00,ROBBERY,SIDEWALK,FALSE,12,1,1/24/19 16:19
1/17/19 0:00,CRIMINAL DAMAGE,STREET,FALSE,2,3,1/24/19 16:19
1/17/19 0:00,THEFT,HOTEL/MOTEL,FALSE,18,42,1/24/19 16:19
1/17/19 0:00,THEFT,RESIDENCE,FALSE,12,25,1/24/19 16:19
1/17/19 0:00,OTHER OFFENSE,RESIDENCE,FALSE,2,4,1/24/19 16:19
1/17/19 0:00,DECEPTIVE PRACTICE,OTHER,FALSE,16,39,1/30/19 16:08
1/17/19 0:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,8,23,2/1/19 16:12
1/17/19 0:00,DECEPTIVE PRACTICE,OTHER,FALSE,9,20,2/6/19 16:03
1/17/19 0:00,DECEPTIVE PRACTICE,BANK,FALSE,6,9,4/14/19 15:57
1/17/19 0:00,OFFENSE INVOLVING CHILDREN,RESIDENCE,TRUE,6,6,11/24/20 15:47
1/17/19 0:01,ASSAULT,CONVENIENCE STORE,FALSE,2,5,1/24/19 16:19
1/17/19 0:01,BATTERY,CTA TRAIN,TRUE,11,24,1/24/19 16:19
1/17/19 0:01,THEFT,APARTMENT,FALSE,11,28,1/24/19 16:19
1/17/19 0:01,THEFT,RESIDENCE,FALSE,5,34,1/27/19 16:03
1/17/19 0:01,SEX OFFENSE,RESIDENCE,FALSE,6,8,3/9/19 15:58
1/17/19 0:01,DECEPTIVE PRACTICE,RESIDENCE,FALSE,4,7,3/9/19 15:58
1/17/19 0:01,THEFT,STREET,FALSE,9,11,1/30/19 16:08
1/17/19 0:10,ROBBERY,ALLEY,FALSE,11,24,1/24/19 16:19
1/17/19 0:15,BATTERY,RESIDENCE,TRUE,24,49,1/24/19 16:19
1/17/19 0:17,BATTERY,RESIDENCE,FALSE,9,15,1/24/19 16:19
1/17/19 0:36,CRIMINAL TRESPASS,POLICE FACILITY/VEH PARKING LOT,TRUE,10,24,1/24/19 16:19
1/17/19 0:44,OTHER OFFENSE,STREET,TRUE,3,6,1/24/19 16:19
1/17/19 0:45,BATTERY,APARTMENT,FALSE,4,7,1/24/19 16:19
1/17/19 0:45,BATTERY,HOTEL/MOTEL,TRUE,22,34,2/11/19 16:02
1/17/19 0:55,BATTERY,APARTMENT,FALSE,3,6,1/24/19 16:19
1/17/19 1:00,OTHER OFFENSE,APARTMENT,FALSE,19,44,1/24/19 16:19
1/17/19 1:00,MOTOR VEHICLE THEFT,OTHER,FALSE,15,29,1/24/19 16:19
1/17/19 1:00,THEFT,STREET,FALSE,20,48,1/24/19 16:19
1/17/19 1:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,9,25,1/24/19 16:19
1/17/19 1:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,24,49,1/26/19 16:02
1/17/19 1:09,ASSAULT,RESIDENCE,FALSE,4,8,1/24/19 16:19
1/17/19 1:12,ROBBERY,VACANT LOT/LAND,FALSE,11,28,1/24/19 16:19
1/17/19 1:15,THEFT,CONVENIENCE STORE,FALSE,8,13,1/24/19 16:19
1/17/19 1:24,BATTERY,APARTMENT,FALSE,3,20,1/24/19 16:19
1/17/19 1:30,BATTERY,APARTMENT,FALSE,6,6,1/24/19 16:19
1/17/19 1:30,BURGLARY,RESTAURANT,FALSE,17,50,1/24/19 16:19
1/17/19 1:37,BURGLARY,APARTMENT,FALSE,10,24,1/24/19 16:19
1/17/19 1:37,BATTERY,SIDEWALK,FALSE,11,28,1/24/19 16:19
1/17/19 1:55,BATTERY,RESIDENCE,FALSE,7,17,1/24/19 16:19
1/17/19 1:55,BURGLARY,RESIDENCE-GARAGE,FALSE,14,1,1/24/19 16:19
1/17/19 1:58,INTERFERENCE WITH PUBLIC OFFICER,STREET,TRUE,11,37,1/24/19 16:19
1/17/19 2:00,CRIMINAL DAMAGE,RESIDENCE,FALSE,3,6,1/24/19 16:19
1/17/19 2:00,ASSAULT,STREET,FALSE,25,35,1/24/19 16:19
1/17/19 2:12,BATTERY,RESIDENCE,FALSE,19,46,1/24/19 16:19
1/17/19 2:20,WEAPONS VIOLATION,SIDEWALK,FALSE,8,13,1/24/19 16:19
1/17/19 2:20,BATTERY,APARTMENT,TRUE,25,30,1/24/19 16:19
1/17/19 2:24,THEFT,RESIDENCE,FALSE,22,34,1/24/19 16:19
1/17/19 2:26,BURGLARY,RESIDENCE,TRUE,15,37,2/26/19 16:06
1/17/19 2:29,BATTERY,RESIDENCE,TRUE,7,6,1/27/19 16:03
1/17/19 2:30,DECEPTIVE PRACTICE,RESTAURANT,FALSE,19,46,1/24/19 16:19
1/17/19 2:30,BURGLARY,RESIDENCE,FALSE,9,20,1/24/19 16:19
1/17/19 2:35,WEAPONS VIOLATION,RESIDENCE,FALSE,8,13,1/24/19 16:19
1/17/19 2:45,THEFT,DEPARTMENT STORE,TRUE,19,46,1/24/19 16:19
1/17/19 2:58,ROBBERY,SIDEWALK,FALSE,8,16,1/24/19 16:19
1/17/19 3:00,BATTERY,STREET,FALSE,15,37,1/24/19 16:19
1/17/19 3:00,THEFT,CTA TRAIN,FALSE,16,41,1/24/19 16:19
1/17/19 3:09,CRIMINAL DAMAGE,STREET,FALSE,15,37,1/24/19 16:19
1/17/19 3:15,DECEPTIVE PRACTICE,STREET,FALSE,11,28,1/24/19 16:19
1/17/19 3:30,THEFT,APARTMENT,FALSE,25,36,1/24/19 16:19
1/17/19 3:39,THEFT,DEPARTMENT STORE,FALSE,14,1,1/24/19 16:19
1/17/19 4:00,MOTOR VEHICLE THEFT,STREET,FALSE,8,14,1/24/19 16:19
1/17/19 4:00,NARCOTICS,STREET,TRUE,25,36,1/24/19 16:19
1/17/19 4:30,ASSAULT,APARTMENT,FALSE,25,29,1/24/19 16:19
1/17/19 4:43,PUBLIC PEACE VIOLATION,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,24,50,1/24/19 16:19
1/17/19 5:00,CRIMINAL DAMAGE,DRIVEWAY - RESIDENTIAL,FALSE,11,28,1/24/19 16:19
1/17/19 5:03,BATTERY,SIDEWALK,FALSE,6,17,1/24/19 16:19
1/17/19 5:03,BATTERY,APARTMENT,FALSE,4,7,1/24/19 16:19
1/17/19 5:10,CRIMINAL DAMAGE,APARTMENT,TRUE,18,27,1/24/19 16:19
1/17/19 5:18,ASSAULT,APARTMENT,TRUE,18,27,1/24/19 16:19
1/17/19 5:35,BATTERY,RESIDENCE,FALSE,11,37,1/24/19 16:19
1/17/19 5:45,MOTOR VEHICLE THEFT,STREET,FALSE,14,1,1/24/19 16:19
1/17/19 5:45,THEFT,RESTAURANT,FALSE,20,48,1/24/19 16:19
1/17/19 6:00,ASSAULT,OTHER,FALSE,25,37,1/24/19 16:19
1/17/19 6:00,BATTERY,"SCHOOL, PRIVATE, GROUNDS",FALSE,24,48,1/25/19 16:05
1/17/19 6:19,ROBBERY,SIDEWALK,FALSE,9,14,1/24/19 16:19
1/17/19 6:30,CONCEALED CARRY LICENSE VIOLATION,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,TRUE,16,41,1/24/19 16:19
1/17/19 6:30,THEFT,STREET,FALSE,15,29,1/24/19 16:19
1/17/19 6:30,THEFT,STREET,FALSE,2,5,1/24/19 16:19
1/17/19 6:30,CRIMINAL DAMAGE,STREET,FALSE,25,37,1/24/19 16:19
1/17/19 6:38,BATTERY,RESIDENCE,TRUE,7,17,1/28/19 16:06
1/17/19 6:45,MOTOR VEHICLE THEFT,STREET,FALSE,10,22,1/24/19 16:19
1/17/19 6:45,BURGLARY,RESIDENCE,FALSE,22,19,1/24/19 16:19
1/17/19 6:53,DECEPTIVE PRACTICE,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",FALSE,7,20,1/24/19 16:19
1/17/19 6:58,THEFT,CTA BUS,TRUE,12,25,2/10/19 15:56
1/17/19 7:00,CRIMINAL DAMAGE,STREET,FALSE,8,17,1/24/19 16:19
1/17/19 7:00,THEFT,GROCERY FOOD STORE,TRUE,20,48,1/24/19 16:19
1/17/19 7:00,CRIMINAL DAMAGE,STREET,FALSE,16,31,1/24/19 16:19
1/17/19 7:00,MOTOR VEHICLE THEFT,STREET,FALSE,7,16,1/24/19 16:19
1/17/19 7:00,BATTERY,RESIDENCE,FALSE,4,7,1/24/19 16:19
1/17/19 7:00,THEFT,STREET,FALSE,5,21,1/24/19 16:19
1/17/19 7:00,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,8,23,1/24/19 16:19
1/17/19 7:00,CRIMINAL DAMAGE,STREET,FALSE,9,11,1/24/19 16:19
1/17/19 7:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,24,40,1/24/19 16:19
1/17/19 7:00,CRIMINAL DAMAGE,RESIDENCE PORCH/HALLWAY,FALSE,7,6,1/24/19 16:19
1/17/19 7:00,OTHER OFFENSE,OTHER,FALSE,5,34,1/30/19 16:08
1/17/19 7:00,CRIMINAL DAMAGE,STREET,FALSE,18,42,4/5/20 15:44
1/17/19 7:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,19,44,8/18/19 16:00
1/17/19 7:10,MOTOR VEHICLE THEFT,GAS STATION,FALSE,2,5,1/24/19 16:19
1/17/19 7:10,ROBBERY,SIDEWALK,FALSE,25,37,1/24/19 16:19
1/17/19 7:17,OTHER OFFENSE,RESIDENCE,FALSE,8,18,1/24/19 16:19
1/17/19 7:30,MOTOR VEHICLE THEFT,STREET,FALSE,15,29,1/24/19 16:19
1/17/19 7:30,CRIMINAL TRESPASS,CTA PLATFORM,TRUE,24,49,1/24/19 16:19
1/17/19 7:40,CRIMINAL DAMAGE,STREET,FALSE,16,31,1/24/19 16:19
1/17/19 7:40,WEAPONS VIOLATION,RESIDENCE,FALSE,5,34,1/24/19 16:19
1/17/19 7:40,ASSAULT,"SCHOOL, PUBLIC, BUILDING",FALSE,2,4,1/25/19 16:05
1/17/19 7:45,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,1,25,1/24/19 16:19
1/17/19 7:45,THEFT,STREET,FALSE,20,48,1/24/19 16:19
1/17/19 7:46,CRIMINAL DAMAGE,APARTMENT,FALSE,5,9,1/24/19 16:19
1/17/19 7:46,ROBBERY,SIDEWALK,FALSE,18,27,5/28/21 16:59
1/17/19 7:52,ASSAULT,SIDEWALK,FALSE,15,29,1/24/19 16:19
1/17/19 7:52,ROBBERY,SIDEWALK,FALSE,18,27,5/28/21 16:59
1/17/19 7:55,ASSAULT,STREET,TRUE,2,3,1/24/19 16:19
1/17/19 8:00,THEFT,OTHER,FALSE,14,32,1/24/19 16:19
1/17/19 8:00,ASSAULT,"SCHOOL, PUBLIC, BUILDING",FALSE,15,29,1/24/19 16:19
1/17/19 8:00,THEFT,STREET,FALSE,15,29,1/24/19 16:19
1/17/19 8:00,OTHER OFFENSE,"SCHOOL, PUBLIC, GROUNDS",FALSE,11,27,1/24/19 16:19
1/17/19 8:00,THEFT,NURSING HOME/RETIREMENT HOME,FALSE,18,2,1/24/19 16:19
1/17/19 8:00,THEFT,STREET,FALSE,19,43,1/24/19 16:19
1/17/19 8:00,BATTERY,APARTMENT,FALSE,6,17,1/24/19 16:19
1/17/19 8:00,ROBBERY,SIDEWALK,FALSE,12,1,5/28/21 16:59
1/17/19 8:04,BATTERY,CTA BUS STOP,FALSE,4,10,1/24/19 16:19
1/17/19 8:15,BURGLARY,APARTMENT,FALSE,11,37,1/24/19 16:19
1/17/19 8:20,BATTERY,RESIDENCE,TRUE,8,16,1/24/19 16:19
1/17/19 8:20,KIDNAPPING,CTA BUS STOP,FALSE,4,7,1/24/19 16:19
1/17/19 8:25,BATTERY,GAS STATION,FALSE,7,16,1/24/19 16:19
1/17/19 8:28,ASSAULT,APARTMENT,FALSE,6,8,1/24/19 16:19
1/17/19 8:30,SEX OFFENSE,"SCHOOL, PRIVATE, BUILDING",FALSE,2,3,1/24/19 16:19
1/17/19 8:30,BATTERY,RESIDENCE,FALSE,3,6,1/24/19 16:19
1/17/19 8:30,THEFT,STREET,FALSE,18,2,1/24/19 16:19
1/17/19 8:35,DECEPTIVE PRACTICE,OTHER,FALSE,12,28,1/24/19 16:19
1/17/19 8:40,BATTERY,APARTMENT,FALSE,9,16,1/24/19 16:19
1/17/19 8:45,BATTERY,APARTMENT,TRUE,10,22,1/24/19 16:19
1/17/19 8:45,DECEPTIVE PRACTICE,DRUG STORE,FALSE,19,44,1/24/19 16:19
1/17/19 8:58,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,6,21,1/24/19 16:19
1/17/19 9:00,MOTOR VEHICLE THEFT,STREET,FALSE,7,17,1/24/19 16:19
1/17/19 9:00,OTHER OFFENSE,OTHER,FALSE,16,45,1/24/19 16:19
1/17/19 9:00,DECEPTIVE PRACTICE,HOTEL/MOTEL,FALSE,1,3,1/24/19 16:19
1/17/19 9:00,DECEPTIVE PRACTICE,"SCHOOL, PRIVATE, BUILDING",FALSE,8,13,1/24/19 16:19
1/17/19 9:00,THEFT,RESIDENCE,FALSE,6,17,1/24/19 16:19
1/17/19 9:00,OTHER OFFENSE,RESIDENCE,FALSE,9,15,1/24/19 16:19
1/17/19 9:00,THEFT,RESIDENCE,FALSE,22,34,1/24/19 16:19
1/17/19 9:00,CRIMINAL TRESPASS,APARTMENT,FALSE,5,9,1/24/19 16:19
1/17/19 9:00,DECEPTIVE PRACTICE,APARTMENT,FALSE,2,3,1/25/19 16:05
1/17/19 9:00,THEFT,RESTAURANT,FALSE,9,12,1/26/19 16:02
1/17/19 9:00,CRIMINAL DAMAGE,VACANT LOT/LAND,FALSE,11,28,1/27/19 16:03
1/17/19 9:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,4,7,2/7/19 16:04
1/17/19 9:00,THEFT,APARTMENT,FALSE,12,27,2/9/19 16:09
1/17/19 9:00,THEFT,OTHER,FALSE,12,25,4/20/19 15:58
1/17/19 9:00,DECEPTIVE PRACTICE,CONVENIENCE STORE,TRUE,5,9,1/31/20 15:49
1/17/19 9:01,THEFT,HOSPITAL BUILDING/GROUNDS,TRUE,19,44,4/29/19 16:10
1/17/19 9:15,OTHER OFFENSE,RESIDENCE,FALSE,4,8,1/24/19 16:19
1/17/19 9:20,THEFT,OTHER,FALSE,4,8,1/24/19 16:19
1/17/19 9:26,BATTERY,STREET,TRUE,9,11,1/24/19 16:19
1/17/19 9:30,ROBBERY,STREET,FALSE,25,29,1/24/19 16:19
1/17/19 9:30,THEFT,ATHLETIC CLUB,FALSE,5,34,1/24/19 16:19
1/17/19 9:30,CRIMINAL TRESPASS,OTHER,TRUE,14,26,1/24/19 16:19
1/17/19 9:30,DECEPTIVE PRACTICE,RESIDENCE,FALSE,16,39,1/24/19 16:19
1/17/19 9:40,CRIMINAL DAMAGE,STREET,FALSE,6,8,1/24/19 16:19
1/17/19 9:45,THEFT,GROCERY FOOD STORE,FALSE,25,37,1/24/19 16:19
1/17/19 9:45,ASSAULT,APARTMENT,FALSE,12,27,1/24/19 16:19
1/17/19 9:45,THEFT,OTHER,FALSE,4,7,1/24/19 16:19
1/17/19 9:47,ASSAULT,RESIDENCE,FALSE,19,46,1/30/19 16:08
1/17/19 9:49,DECEPTIVE PRACTICE,RESTAURANT,FALSE,12,28,1/24/19 16:19
1/17/19 10:00,THEFT,RESTAURANT,TRUE,1,42,4/7/19 15:58
1/17/19 10:00,THEFT,STREET,FALSE,1,42,1/24/19 16:19
1/17/19 10:00,ASSAULT,RESIDENCE,FALSE,19,46,1/24/19 16:19
1/17/19 10:00,THEFT,STREET,FALSE,7,15,1/24/19 16:19
1/17/19 10:00,OTHER OFFENSE,APARTMENT,FALSE,16,31,2/14/19 16:02
1/17/19 10:00,CRIMINAL TRESPASS,STREET,FALSE,17,33,1/24/19 16:19
1/17/19 10:00,THEFT,RESIDENCE,FALSE,10,24,1/24/19 16:19
1/17/19 10:00,BATTERY,"SCHOOL, PUBLIC, BUILDING",FALSE,12,1,1/24/19 16:19
1/17/19 10:00,BURGLARY,RESIDENCE,FALSE,9,15,1/24/19 16:19
1/17/19 10:00,BATTERY,SIDEWALK,FALSE,11,28,1/24/19 16:19
1/17/19 10:00,ASSAULT,"SCHOOL, PUBLIC, BUILDING",TRUE,3,5,1/24/19 16:19
1/17/19 10:00,MOTOR VEHICLE THEFT,STREET,FALSE,4,8,1/24/19 16:19
1/17/19 10:00,DECEPTIVE PRACTICE,RESIDENCE,FALSE,16,36,1/24/19 16:19
1/17/19 10:00,OTHER OFFENSE,"SCHOOL, PUBLIC, BUILDING",FALSE,2,4,2/6/19 16:03
1/17/19 10:05,OTHER OFFENSE,COMMERCIAL / BUSINESS OFFICE,FALSE,18,42,1/24/19 16:19
1/17/19 10:11,ASSAULT,RESIDENCE,FALSE,17,35,1/24/19 16:19
1/17/19 10:15,ROBBERY,CTA TRAIN,FALSE,11,24,1/24/19 16:19
